type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,275413,84:f7:03:d7:97:64,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-991382031,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-1,-9,-1,-9,-1,-8,-2,-8,-2,-8,-3,-8,-3,-8,-3,-7,-4,-7,-4,-7,-4,-7,-5,-6,-5,-6,-5,-6,-6,-6,-6,-5,-6,-5,-6,-5,-7,-4,-7,-4,-7,-4,-8,-4,-8,-3,-8,-3,-8,-3,0,0,-9,-3,-9,-3,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-10,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,-2,-11,-2,-11,-3,-10,-4,-10,-5,-9,-6,-9,-8,-7,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-45,-8,-45,-12,-43,-14,-41,-14,-40,-12,-39,-17,-41,-19,-37,-18,-40,-21,-34,-24,-32,-25,-30,-26,-29,-27,-29,-28,-27,-29,-24,-31,-22,-32,-22,-31,-19,-35,-18,-35,-18,-36,-14,-37,-14,-39,-11,-39,-9,-40,-7,-40,-6,-45,-6,-42,-4,-42,0,-42,0,-44,0,-47,2,-45,4,-45,3,-45,4,-45,6,-46,7,-46,6,-45,7,-44,7,-45,6,-44,6,-45,6,-44,9,-48,9,-45,9,-48,6,-50,9,-52,6,-53,5,-55,4,-56,-5,-57,-8,-57,-17,-52,-25,-43,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,47,42,70,40,23,45,43,37,38,37,29,56,13,48,27,47,15,44,14,48,15,48,12,47,12,48,13,47,14,44,15,46,16,46,14,49,15,49,17,47,17,49,16,46,16,48,16,47,17,45,16,43,16,41,21,44,21,43,22,41,20,41,23,39,23,38,25,37,25,34,27,32,30,33,29,31,29,29,31,27,33,25,35,22,35,22,35,20,37,16,39,15,41,13,40,13,41,10,43,9,42,7,42,5,45,1,46,3,45,1,45,0,0,0]"
CSI_DATA,275414,84:f7:03:d7:97:64,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-991184481,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,3,8,3,7,3,7,2,7,2,7,1,7,1,7,0,7,0,7,0,7,-1,7,-1,7,-2,7,-2,7,-3,6,-3,7,-3,6,-4,6,-4,6,-5,6,-5,6,-5,6,-5,6,-6,6,-6,0,0,6,-6,5,-7,5,-7,5,-7,5,-7,5,-7,5,-8,5,-7,5,-7,5,-8,5,-8,5,-8,5,-8,4,-8,5,-8,5,-8,5,-8,5,-8,5,-8,6,-9,7,-8,7,-8,8,-7,9,-6,10,-4,10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,43,13,41,9,43,11,42,7,42,6,43,4,42,2,43,1,41,-3,41,-5,40,-7,40,-8,38,-10,37,-12,36,-17,34,-17,31,-18,30,-19,32,-23,30,-24,31,-27,26,-25,27,-29,27,-28,26,-30,25,-34,24,-34,23,-36,21,-39,21,-39,20,-38,21,-40,19,-39,19,-44,19,-40,19,-42,18,-42,19,-41,17,-43,16,-46,18,-46,15,-44,16,-44,15,-43,13,-47,13,-46,19,-48,17,-47,20,-48,20,-51,28,-48,31,-46,39,-45,40,-39,48,-35,48,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,41,-41,36,-51,31,-51,23,-56,17,-56,10,-54,7,-56,4,-54,0,-55,-1,-52,2,-55,1,-52,0,-51,-1,-48,0,-53,-2,-51,-4,-55,-2,-50,-2,-52,-5,-53,-6,-52,-3,-56,-1,-52,-1,-53,2,-53,2,-51,0,-52,0,-51,0,-49,3,-49,5,-46,6,-48,5,-46,8,-48,8,-45,11,-47,13,-44,16,-40,19,-39,18,-39,20,-40,24,-37,25,-37,23,-36,28,-34,31,-33,31,-35,31,-31,33,-30,36,-28,37,-25,38,-27,38,-26,41,-23,39,-22,39,-22,43,0,0]"
CSI_DATA,275415,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-991086227,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,-6,-7,-6,-7,-5,-8,-6,-7,-5,-8,-5,-8,-4,-8,-4,-8,-3,-8,-3,-8,-3,-8,-2,-8,-2,-8,-1,-8,-1,-8,-1,-8,0,-8,0,-8,1,-8,1,-8,1,-8,2,-8,2,-8,2,-8,3,-8,3,0,0,-8,3,-8,3,-9,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,5,-8,5,-8,5,-9,5,-8,5,-9,5,-9,4,-10,4,-10,4,-10,3,-11,2,-11,1,-12,-1,-11,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-30,-38,-28,-39,-26,-41,-25,-41,-23,-40,-20,-40,-19,-41,-18,-40,-15,-42,-13,-41,-9,-42,-8,-41,-6,-40,-7,-40,-1,-39,1,-40,0,-39,4,-38,6,-40,8,-39,11,-38,12,-36,13,-41,16,-38,16,-39,18,-37,21,-36,24,-37,26,-37,25,-36,28,-37,30,-34,28,-34,31,-35,32,-33,30,-35,34,-36,32,-32,32,-36,33,-33,33,-32,32,-32,32,-32,33,-33,34,-32,36,-33,37,-34,33,-35,38,-38,36,-41,36,-44,35,-49,33,-52,24,-56,20,-58,14,-54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-27,51,-20,53,-12,54,-3,54,3,55,6,51,11,51,14,49,15,46,17,47,16,45,16,47,17,47,17,47,19,46,15,46,18,47,19,45,16,47,19,45,20,48,17,48,19,49,17,47,17,50,15,50,16,47,12,46,12,46,12,47,11,44,11,47,8,46,7,45,6,47,3,43,1,46,-2,43,-3,43,-5,44,-8,44,-9,43,-12,45,-13,42,-16,45,-16,43,-20,42,-21,41,-23,39,-22,38,-26,38,-30,36,-29,34,-32,33,-32,35,-34,34,-34,0,0]"
CSI_DATA,275416,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990986233,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,1,-9,2,-9,2,-9,2,-8,2,-8,3,-8,3,-7,3,-7,4,-7,4,-7,4,-6,5,-6,5,-6,5,-6,5,-5,6,-5,6,-4,6,-4,6,-4,6,-4,7,-4,7,-3,7,-3,7,-3,7,-3,8,0,0,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-1,8,-1,8,-1,8,-1,8,-2,8,-2,8,-2,8,-2,9,-2,9,-2,9,-3,9,-3,9,-4,9,-5,9,-6,8,-8,7,-8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,5,-45,7,-46,10,-46,9,-43,10,-45,13,-39,14,-43,16,-37,17,-39,19,-37,19,-35,21,-35,23,-31,23,-30,25,-29,28,-27,30,-25,30,-23,32,-22,31,-23,33,-21,34,-16,37,-17,35,-14,37,-14,38,-11,39,-9,40,-8,41,-11,42,-8,43,-8,44,-6,43,-5,45,-6,43,-5,44,-2,45,-3,44,-2,44,-3,44,-1,42,-2,45,0,44,-2,45,0,47,-1,45,-1,48,-2,45,-2,50,-3,50,-7,53,-11,54,-15,49,-19,48,-26,46,-32,46,-40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-38,17,-49,32,-46,40,-45,40,-38,41,-31,42,-28,39,-28,42,-23,43,-22,41,-22,41,-23,43,-22,43,-21,44,-22,40,-18,44,-19,41,-22,45,-22,45,-19,43,-22,46,-21,42,-21,41,-22,42,-23,41,-22,41,-22,42,-23,40,-24,40,-26,36,-24,39,-26,36,-27,35,-27,32,-31,33,-28,30,-30,29,-32,27,-35,25,-33,25,-36,24,-37,22,-40,20,-37,19,-41,16,-39,15,-41,15,-43,11,-44,8,-43,6,-45,7,-47,6,-48,2,-44,0,-47,1,-49,-1,-46,0,0]"
CSI_DATA,275417,84:f7:03:d7:97:64,-40,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990886029,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-6,6,-6,6,-6,6,-5,6,-5,6,-5,6,-4,6,-4,6,-3,7,-3,6,-2,7,-2,7,-2,7,-1,7,-1,7,0,7,0,7,1,7,1,7,1,7,1,7,2,7,2,7,2,7,3,7,3,7,0,0,4,7,4,7,4,7,5,7,4,7,4,7,4,7,5,7,5,7,5,7,5,7,5,6,5,6,5,6,6,6,6,7,6,7,6,7,6,8,5,8,5,9,4,10,3,10,2,10,1,11,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,30,-18,30,-17,32,-16,31,-14,31,-13,30,-11,33,-8,32,-7,33,-7,30,-3,31,-3,28,-1,29,1,30,1,29,3,29,6,30,8,27,8,26,11,27,13,25,13,27,15,25,17,24,19,23,21,24,20,23,24,22,23,23,24,22,25,21,26,18,29,20,28,18,30,19,29,19,30,19,31,16,31,17,31,17,33,18,30,18,30,17,31,15,31,15,33,17,34,16,34,16,34,18,34,18,34,21,35,24,32,24,31,31,27,34,20,40,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,-29,-15,-41,-5,-44,1,-45,7,-44,8,-40,8,-41,11,-39,11,-37,15,-38,16,-38,15,-35,16,-35,16,-35,17,-35,14,-36,15,-36,16,-36,17,-38,14,-39,15,-38,13,-38,16,-38,13,-39,14,-39,14,-38,13,-36,12,-35,11,-39,10,-39,8,-37,6,-37,5,-38,3,-36,4,-37,2,-35,0,-36,-1,-36,-5,-36,-5,-36,-7,-33,-8,-35,-9,-33,-10,-34,-11,-31,-14,-34,-15,-31,-17,-31,-20,-30,-22,-30,-23,-29,-22,-27,-23,-26,-25,-27,-28,-26,-28,-24,-29,-23,0,0]"
CSI_DATA,275418,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990785740,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,2,8,1,8,1,8,1,8,0,8,0,8,0,7,-1,8,-1,7,-2,7,-2,7,-3,7,-3,7,-3,7,-4,6,-4,6,-4,6,-5,6,-5,6,-5,6,-6,6,-6,6,-6,5,-7,5,-7,0,0,5,-7,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,4,-8,4,-9,4,-8,4,-9,4,-9,5,-9,5,-9,6,-9,6,-9,7,-8,8,-8,8,-7,9,-6,10,-5,10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,45,3,47,1,46,-1,45,-5,48,-5,43,-6,45,-7,40,-11,42,-10,42,-13,39,-16,39,-18,36,-18,36,-21,36,-24,32,-23,31,-25,29,-28,29,-28,26,-31,26,-32,22,-35,23,-35,21,-36,19,-37,20,-40,18,-39,18,-38,14,-43,15,-45,13,-46,13,-45,13,-46,13,-46,11,-46,13,-47,11,-46,9,-47,9,-49,9,-47,11,-50,10,-47,10,-47,8,-49,9,-51,7,-51,9,-50,11,-54,11,-54,14,-55,17,-55,27,-54,30,-50,37,-48,41,-41,46,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,46,-35,42,-42,39,-48,33,-48,27,-53,21,-52,17,-52,15,-49,11,-49,11,-52,9,-52,8,-51,8,-51,8,-52,10,-50,8,-55,8,-51,7,-53,9,-53,9,-51,10,-51,9,-53,7,-52,8,-51,10,-52,9,-51,10,-50,12,-47,13,-50,13,-48,14,-47,15,-45,17,-44,17,-42,20,-41,22,-39,21,-40,25,-38,26,-36,26,-36,29,-34,30,-32,32,-29,33,-33,34,-26,36,-24,39,-22,38,-23,40,-21,40,-22,42,-22,43,-16,46,-18,46,-16,44,-14,48,-12,47,0,0]"
CSI_DATA,275419,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990684638,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,8,-1,8,0,7,0,8,1,7,1,7,1,7,2,7,2,7,2,6,3,7,3,6,3,6,4,6,4,5,4,5,5,5,5,5,5,4,5,4,5,4,6,4,6,4,6,3,7,3,7,3,0,0,8,3,7,3,7,2,8,2,7,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,9,2,9,2,9,3,9,4,9,4,8,5,7,6,6,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,44,2,46,3,43,6,42,8,42,10,41,11,41,13,41,13,37,16,35,18,35,17,35,22,31,22,33,24,27,26,27,26,28,26,24,28,24,30,19,33,19,32,18,36,17,34,15,35,16,36,15,38,10,40,11,40,8,41,8,41,6,43,5,43,4,43,4,43,2,43,2,43,2,43,1,44,2,43,1,44,-1,44,-2,44,1,44,-2,45,-2,46,-4,46,-3,46,-1,46,-1,48,2,51,3,52,8,53,11,53,19,48,22,46,29,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-19,-45,-26,-37,-38,-32,-43,-29,-45,-26,-47,-20,-46,-20,-48,-16,-48,-15,-46,-15,-49,-14,-46,-12,-48,-12,-47,-13,-46,-14,-48,-13,-48,-13,-49,-13,-47,-11,-48,-13,-47,-13,-48,-13,-47,-14,-48,-12,-49,-16,-49,-17,-46,-17,-47,-18,-45,-17,-45,-19,-43,-19,-42,-20,-40,-20,-40,-22,-39,-25,-38,-27,-37,-27,-34,-29,-34,-31,-32,-33,-29,-34,-28,-34,-27,-35,-26,-35,-24,-35,-24,-39,-22,-40,-21,-40,-17,-42,-18,-43,-14,-45,-12,-43,-12,-44,-10,-46,-9,-47,-8,-46,-8,0,0]"
CSI_DATA,275420,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990585578,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-3,-9,-4,-9,-4,-8,-4,-8,-5,-8,-5,-8,-5,-8,-5,-7,-6,-7,-6,-6,-6,-6,-7,-6,-7,-5,-7,-5,-7,-4,-7,-4,-8,-4,-8,-3,-8,-3,-8,-3,-8,-2,-9,-2,-9,-2,-9,-1,-9,-1,-9,-1,0,0,-10,-1,-9,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,1,-10,1,-10,1,-10,0,-10,1,-10,1,-10,1,-11,0,-11,0,-11,-1,-12,-1,-11,-2,-11,-4,-11,-5,-11,-6,-9,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,-45,-18,-43,-20,-41,-24,-40,-25,-37,-24,-38,-27,-35,-27,-35,-30,-35,-28,-30,-35,-30,-33,-27,-34,-25,-35,-23,-38,-21,-38,-18,-37,-17,-39,-16,-38,-13,-39,-10,-40,-7,-40,-6,-43,-5,-42,-5,-43,-2,-42,-2,-44,2,-44,6,-43,4,-44,7,-45,9,-46,11,-48,12,-46,11,-47,12,-46,12,-49,11,-47,15,-49,14,-48,18,-46,17,-46,17,-46,16,-45,17,-44,14,-49,18,-47,19,-49,17,-49,16,-51,14,-54,12,-58,10,-59,4,-61,-2,-59,-8,-58,-13,-51,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-2,57,11,52,20,47,25,43,34,45,36,37,37,34,37,35,37,31,40,34,40,31,40,31,40,30,40,28,42,29,43,31,40,30,41,31,41,30,42,30,40,30,40,32,40,30,40,31,42,32,39,33,39,32,39,33,36,33,35,33,36,34,33,36,31,36,32,36,30,38,24,38,23,39,23,39,20,40,20,41,17,43,15,43,11,43,13,44,8,42,7,46,6,47,2,46,2,46,0,47,-3,46,-5,46,-6,47,-12,48,-11,47,-10,47,-14,0,0]"
CSI_DATA,275421,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990485459,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,1,-9,1,-9,1,-9,2,-8,2,-8,2,-8,2,-7,3,-7,3,-7,4,-6,4,-6,4,-6,5,-6,5,-6,5,-5,5,-5,6,-5,6,-5,6,-4,6,-4,7,-4,7,-3,7,-3,7,-3,8,0,0,-2,8,-3,8,-2,8,-2,8,-2,8,-2,9,-2,8,-2,8,-2,8,-1,9,-1,8,-1,8,-1,9,-1,8,-1,9,-1,9,-1,9,-1,9,-2,9,-2,10,-3,10,-4,10,-5,10,-6,9,-8,8,-8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,12,-42,16,-42,15,-42,18,-41,20,-38,18,-38,23,-35,24,-32,24,-35,25,-30,27,-28,28,-27,30,-24,32,-23,32,-21,33,-19,34,-13,33,-14,35,-14,35,-12,37,-10,38,-6,37,-4,37,-3,41,-1,39,-2,43,3,42,4,41,4,43,7,43,6,43,9,42,10,42,11,45,11,43,11,43,11,42,12,42,13,42,15,45,15,46,15,43,17,42,16,43,16,44,17,44,16,48,15,48,17,49,13,53,10,55,7,53,0,55,-7,56,-16,55,-25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-49,18,-49,36,-55,34,-47,40,-40,40,-32,41,-33,42,-30,43,-28,45,-26,43,-24,42,-24,45,-25,43,-23,43,-23,43,-24,44,-24,45,-24,44,-25,47,-23,45,-24,43,-24,46,-25,43,-27,45,-26,44,-27,43,-26,43,-26,41,-29,39,-29,38,-28,37,-30,35,-29,32,-32,31,-33,32,-32,28,-35,27,-36,23,-37,23,-38,21,-38,19,-41,18,-41,13,-41,15,-43,12,-45,11,-43,8,-44,7,-44,2,-46,1,-43,1,-48,-1,-47,-3,-50,-7,-47,-7,-47,-7,-46,0,0]"
CSI_DATA,275422,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990385625,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,1,8,0,8,0,8,0,8,-1,7,-1,7,-1,7,-2,7,-2,7,-3,7,-3,7,-4,7,-4,7,-4,6,-4,6,-5,6,-5,6,-5,6,-6,6,-6,5,-6,5,-6,5,-7,5,-7,4,-7,0,0,4,-8,5,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-9,4,-9,4,-8,4,-9,4,-9,4,-9,5,-9,5,-9,6,-9,7,-8,7,-8,8,-7,9,-5,9,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,45,3,44,1,47,0,46,-2,45,-4,43,-7,40,-7,42,-9,40,-10,39,-11,39,-15,37,-16,34,-18,35,-21,32,-22,31,-24,29,-25,30,-25,30,-30,29,-30,27,-31,23,-31,22,-34,22,-35,21,-36,20,-38,17,-37,17,-38,16,-41,16,-41,16,-42,13,-42,14,-43,13,-45,13,-43,11,-44,10,-45,11,-44,12,-44,12,-46,10,-46,10,-45,11,-45,9,-44,10,-50,12,-48,11,-46,11,-53,14,-50,16,-53,20,-52,25,-47,30,-48,34,-46,41,-38,48,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,40,-34,36,-41,34,-45,28,-46,22,-50,19,-50,14,-48,12,-50,9,-48,10,-48,11,-47,8,-48,8,-48,7,-48,7,-48,6,-47,7,-51,6,-48,8,-49,7,-48,9,-50,8,-49,8,-48,8,-48,10,-47,9,-48,11,-47,10,-46,11,-45,11,-47,14,-43,14,-44,15,-42,17,-40,19,-41,18,-39,21,-38,24,-36,23,-34,26,-33,27,-35,30,-33,28,-29,31,-28,32,-28,36,-25,37,-25,38,-23,38,-21,39,-20,41,-19,42,-19,42,-16,44,-14,41,-10,46,-11,43,0,0]"
CSI_DATA,275423,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990286230,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-8,-6,-8,-6,-8,-5,-9,-5,-8,-4,-9,-4,-9,-4,-8,-3,-8,-3,-9,-2,-9,-2,-9,-1,-9,-1,-9,0,-9,0,-9,0,-9,1,-8,1,-9,2,-9,2,-8,3,-8,3,-8,3,-8,4,-8,4,-8,4,0,0,-8,4,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,6,-8,5,-8,5,-8,6,-7,6,-7,5,-8,5,-8,6,-8,6,-8,6,-8,6,-9,6,-9,6,-10,5,-10,4,-11,3,-11,2,-12,1,-11,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-28,-39,-25,-42,-25,-44,-24,-44,-19,-47,-20,-44,-16,-42,-14,-43,-11,-45,-9,-45,-8,-44,-6,-43,-4,-43,-3,-44,2,-43,4,-42,4,-41,9,-41,9,-40,11,-41,14,-40,15,-39,18,-38,20,-38,21,-39,21,-37,24,-36,26,-36,28,-35,31,-34,31,-33,34,-34,33,-34,35,-33,35,-33,37,-32,38,-33,35,-32,37,-31,37,-31,37,-31,39,-29,37,-31,37,-29,36,-30,40,-31,40,-32,36,-34,42,-35,41,-39,39,-41,40,-45,34,-50,31,-55,23,-56,19,-55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-21,51,-13,53,-6,55,0,51,8,52,14,50,15,48,16,46,18,44,19,46,18,44,19,42,19,44,19,43,20,44,21,45,22,45,22,44,20,45,21,44,20,44,19,44,21,44,19,45,17,47,17,46,16,46,16,44,13,46,15,45,9,44,11,44,9,45,6,43,4,44,3,44,1,43,-1,42,-4,43,-6,41,-8,43,-11,43,-11,41,-14,44,-17,42,-21,40,-23,41,-24,38,-25,38,-25,39,-27,37,-30,37,-31,35,-34,33,-34,32,-35,32,-37,0,0]"
CSI_DATA,275424,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990185958,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,6,-7,6,-6,6,-6,6,-5,6,-5,6,-5,6,-4,7,-4,7,-3,7,-3,7,-3,7,-2,7,-2,7,-1,7,-1,7,0,7,0,7,0,7,0,7,1,8,1,8,2,7,2,7,2,7,3,8,0,0,3,8,3,7,3,8,4,7,4,7,4,8,4,7,4,8,4,8,4,7,5,7,5,7,5,7,4,7,5,7,5,8,5,8,5,8,5,8,5,9,4,10,3,10,2,11,0,11,-1,11,-2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,34,-29,33,-28,38,-27,35,-25,35,-24,37,-21,38,-20,40,-15,37,-15,39,-12,38,-10,37,-8,39,-6,39,-4,39,-1,39,1,40,4,38,4,40,8,38,11,37,10,39,15,37,15,38,19,37,19,36,21,36,25,38,25,35,26,34,28,35,29,34,31,33,31,35,31,31,32,34,34,35,34,32,36,34,33,32,35,32,36,32,37,30,38,29,38,31,38,31,39,33,38,32,39,35,40,37,40,40,37,45,32,45,30,49,22,53,14,59,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,-43,-11,-57,3,-57,9,-61,15,-57,15,-55,21,-49,24,-48,23,-45,25,-43,24,-44,26,-42,27,-44,28,-45,27,-42,25,-42,27,-43,27,-43,28,-45,26,-42,26,-43,27,-44,25,-43,27,-44,26,-44,27,-45,24,-42,23,-44,21,-44,21,-46,16,-42,17,-45,15,-46,11,-44,12,-46,9,-45,8,-43,7,-45,2,-43,1,-44,0,-46,-4,-44,-6,-44,-8,-44,-9,-41,-10,-46,-13,-44,-15,-41,-17,-43,-20,-41,-22,-42,-20,-41,-25,-40,-26,-39,-28,-38,-32,-38,-31,-37,0,0]"
CSI_DATA,275425,84:f7:03:d7:97:64,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,-990084478,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,-3,8,-3,8,-3,8,-4,7,-4,7,-4,6,-5,6,-5,6,-5,6,-5,6,-6,5,-6,5,-6,4,-6,4,-6,4,-7,3,-7,3,-7,3,-8,2,-8,2,-8,2,-8,2,-8,2,-9,2,-9,1,-9,0,0,0,-9,1,-9,1,-9,0,-9,0,-9,0,-10,0,-9,0,-9,0,-9,0,-9,0,-10,0,-9,0,-9,0,-9,-1,-10,-1,-10,0,-10,0,-10,0,-10,1,-11,1,-11,2,-11,3,-11,5,-10,6,-9,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-26,36,-26,36,-27,34,-28,35,-29,35,-29,29,-32,27,-32,25,-33,26,-32,23,-33,21,-35,20,-34,15,-37,15,-35,12,-37,10,-38,8,-39,6,-39,4,-41,3,-42,1,-41,-1,-40,-6,-42,-5,-41,-9,-40,-8,-41,-11,-41,-12,-42,-13,-43,-14,-42,-15,-43,-19,-41,-16,-41,-17,-43,-19,-43,-20,-41,-21,-41,-20,-41,-20,-41,-21,-44,-22,-43,-21,-42,-22,-41,-22,-44,-25,-42,-24,-42,-23,-45,-22,-45,-24,-46,-22,-49,-17,-51,-16,-53,-8,-54,-1,-54,7,-56,17,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,-3,51,-10,54,-19,52,-24,49,-29,45,-29,41,-31,39,-30,37,-33,36,-34,37,-32,36,-36,36,-35,33,-35,35,-32,35,-32,34,-35,35,-34,35,-34,38,-36,36,-34,36,-34,37,-34,36,-35,37,-33,37,-32,36,-31,37,-29,38,-28,37,-27,37,-25,37,-26,37,-24,37,-21,39,-19,38,-19,40,-17,41,-14,40,-11,42,-11,41,-9,41,-7,43,-2,43,-3,44,-2,41,1,42,5,43,6,45,8,41,9,43,12,43,12,44,15,42,18,41,18,41,22,41,0,0]"
